day,month,year,experiment,subject,sample_quantity,sample_feature,feature_of_numerical_match,feature_of_numerical_distractor,block_all,block_individual,trial_within_block,chosen_quantity,chosen_feature,correct
17,2,2019,number_color,176,4,blue,yellow,blue,5,2,4,1,blue,0
17,2,2019,number_color,176,4,blue,yellow,blue,5,2,5,1,blue,0
17,2,2019,number_color,176,4,blue,yellow,blue,5,2,6,1,blue,0
17,2,2019,number_color,176,4,blue,yellow,blue,7,3,1,4,yellow,1
17,2,2019,number_color,176,4,blue,yellow,blue,7,3,2,1,blue,0
17,2,2019,number_color,176,4,blue,yellow,blue,7,3,3,4,yellow,1
17,2,2019,number_color,176,4,blue,yellow,blue,7,3,4,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,1,1,1,4,yellow,1
17,2,2019,number_color,177,4,blue,yellow,blue,1,1,2,4,yellow,1
17,2,2019,number_color,177,4,blue,yellow,blue,1,1,3,4,yellow,1
17,2,2019,number_color,177,4,blue,yellow,blue,2,2,1,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,2,2,2,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,2,2,3,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,2,2,4,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,2,2,5,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,2,2,6,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,4,3,1,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,4,3,2,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,4,3,3,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,4,3,4,4,yellow,1
17,2,2019,number_color,177,4,blue,yellow,blue,5,4,1,4,yellow,1
17,2,2019,number_color,177,4,blue,yellow,blue,5,4,2,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,5,4,3,4,yellow,1
17,2,2019,number_color,177,4,blue,yellow,blue,5,4,4,4,yellow,1
17,2,2019,number_color,177,4,blue,yellow,blue,7,5,1,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,7,5,2,4,yellow,1
17,2,2019,number_color,177,4,blue,yellow,blue,7,5,3,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,7,5,4,4,yellow,1
17,2,2019,number_color,177,4,blue,yellow,blue,7,5,5,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,7,5,6,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,7,5,7,1,blue,0
17,2,2019,number_color,177,4,blue,yellow,blue,7,5,8,4,yellow,1
17,2,2019,number_color,177,4,blue,yellow,blue,7,5,9,4,yellow,1
17,2,2019,number_color,177,4,blue,yellow,blue,7,5,10,4,yellow,1
17,2,2019,number_color,178,4,blue,yellow,blue,1,1,1,4,yellow,1
17,2,2019,number_color,178,4,blue,yellow,blue,2,2,1,1,blue,0
17,2,2019,number_color,178,4,blue,yellow,blue,2,2,2,1,blue,0
17,2,2019,number_color,178,4,blue,yellow,blue,2,2,3,1,blue,0
17,2,2019,number_color,178,4,blue,yellow,blue,4,3,1,1,blue,0
17,2,2019,number_color,178,4,blue,yellow,blue,4,3,2,1,blue,0
17,2,2019,number_color,178,4,blue,yellow,blue,4,3,3,1,blue,0
17,2,2019,number_color,178,4,blue,yellow,blue,4,3,4,4,yellow,1
17,2,2019,number_color,178,4,blue,yellow,blue,5,4,1,1,blue,0
17,2,2019,number_color,178,4,blue,yellow,blue,5,4,2,4,yellow,1
17,2,2019,number_color,178,4,blue,yellow,blue,5,4,3,4,yellow,1
17,2,2019,number_color,178,4,blue,yellow,blue,5,4,4,4,yellow,1
17,2,2019,number_color,178,4,blue,yellow,blue,5,4,5,4,yellow,1
17,2,2019,number_color,178,4,blue,yellow,blue,5,4,6,1,blue,0
17,2,2019,number_color,178,4,blue,yellow,blue,5,4,7,4,yellow,1
17,2,2019,number_color,178,4,blue,yellow,blue,5,4,8,1,blue,0
17,2,2019,number_color,178,4,blue,yellow,blue,6,5,1,1,blue,0
17,2,2019,number_color,178,4,blue,yellow,blue,6,5,2,1,blue,0
17,2,2019,number_color,178,4,blue,yellow,blue,6,5,3,4,yellow,1
17,2,2019,number_color,179,4,blue,yellow,blue,1,1,1,4,yellow,1
17,2,2019,number_color,179,4,blue,yellow,blue,1,1,2,4,yellow,1
17,2,2019,number_color,179,4,blue,yellow,blue,3,2,1,1,blue,0
17,2,2019,number_color,179,4,blue,yellow,blue,4,3,1,4,yellow,1
17,2,2019,number_color,179,4,blue,yellow,blue,4,3,2,4,yellow,1
17,2,2019,number_color,179,4,blue,yellow,blue,4,3,3,1,blue,0
17,2,2019,number_color,179,4,blue,yellow,blue,4,3,4,1,blue,0
17,2,2019,number_color,179,4,blue,yellow,blue,5,4,1,1,blue,0
17,2,2019,number_color,179,4,blue,yellow,blue,5,4,2,4,yellow,1
17,2,2019,number_color,179,4,blue,yellow,blue,6,5,1,4,yellow,1
17,2,2019,number_color,179,4,blue,yellow,blue,8,6,1,1,blue,0
17,2,2019,number_color,179,4,blue,yellow,blue,1,1,1,1,blue,0
17,2,2019,number_color,179,4,blue,yellow,blue,2,2,1,4,yellow,1
17,2,2019,number_color,179,4,blue,yellow,blue,2,2,2,1,blue,0
17,2,2019,number_color,179,4,blue,yellow,blue,3,3,1,1,blue,0
17,2,2019,number_color,179,4,blue,yellow,blue,3,3,2,1,blue,0
17,2,2019,number_color,179,4,blue,yellow,blue,3,3,3,4,yellow,1
17,2,2019,number_color,179,4,blue,yellow,blue,3,3,4,4,yellow,1
17,2,2019,number_color,179,4,blue,yellow,blue,3,3,5,1,blue,0
17,2,2019,number_color,179,4,blue,yellow,blue,3,3,6,4,yellow,1
17,2,2019,number_color,179,4,blue,yellow,blue,7,4,1,1,blue,0
17,2,2019,number_color,180,4,blue,yellow,blue,1,1,1,4,yellow,1
17,2,2019,number_color,180,4,blue,yellow,blue,1,1,2,1,blue,0
17,2,2019,number_color,180,4,blue,yellow,blue,5,2,1,1,blue,0
17,2,2019,number_color,180,4,blue,yellow,blue,5,2,2,4,yellow,1
17,2,2019,number_color,180,4,blue,yellow,blue,5,2,3,4,yellow,1
17,2,2019,number_color,180,4,blue,yellow,blue,7,3,1,4,yellow,1
17,2,2019,number_color,180,4,blue,yellow,blue,7,3,2,1,blue,0
17,2,2019,number_color,181,4,yellow,blue,yellow,1,1,1,4,blue,1
17,2,2019,number_color,181,4,yellow,blue,yellow,1,1,2,4,blue,1
17,2,2019,number_color,181,4,yellow,blue,yellow,1,1,3,4,blue,1
17,2,2019,number_color,181,4,yellow,blue,yellow,1,1,4,4,blue,1
17,2,2019,number_color,181,4,yellow,blue,yellow,1,1,5,4,blue,1
17,2,2019,number_color,181,4,yellow,blue,yellow,2,2,1,1,yellow,0
17,2,2019,number_color,181,4,yellow,blue,yellow,2,2,2,4,blue,1
17,2,2019,number_color,181,4,yellow,blue,yellow,2,2,3,4,blue,1
17,2,2019,number_color,181,4,yellow,blue,yellow,2,2,4,1,yellow,0
17,2,2019,number_color,181,4,yellow,blue,yellow,3,3,1,1,yellow,0
17,2,2019,number_color,181,4,yellow,blue,yellow,3,3,2,4,blue,1
17,2,2019,number_color,181,4,yellow,blue,yellow,3,3,3,1,yellow,0
17,2,2019,number_color,181,4,yellow,blue,yellow,5,4,1,4,blue,1
17,2,2019,number_color,181,4,yellow,blue,yellow,5,4,2,1,yellow,0
17,2,2019,number_color,181,4,yellow,blue,yellow,5,4,3,1,yellow,0
17,2,2019,number_color,181,4,yellow,blue,yellow,5,4,4,1,yellow,0
17,2,2019,number_color,181,4,yellow,blue,yellow,6,5,1,1,yellow,0
17,2,2019,number_color,182,4,yellow,blue,yellow,1,1,1,4,blue,1
17,2,2019,number_color,182,4,yellow,blue,yellow,1,1,2,4,blue,1
17,2,2019,number_color,182,4,yellow,blue,yellow,1,1,3,1,yellow,0
17,2,2019,number_color,182,4,yellow,blue,yellow,1,1,4,1,yellow,0
17,2,2019,number_color,182,4,yellow,blue,yellow,1,1,5,4,blue,1
17,2,2019,number_color,182,4,yellow,blue,yellow,1,1,6,4,blue,1
17,2,2019,number_color,182,4,yellow,blue,yellow,3,2,1,1,yellow,0
17,2,2019,number_color,182,4,yellow,blue,yellow,5,3,1,1,yellow,0
17,2,2019,number_color,182,4,yellow,blue,yellow,5,3,2,1,yellow,0
17,2,2019,number_color,182,4,yellow,blue,yellow,5,3,3,1,yellow,0
17,2,2019,number_color,183,4,yellow,blue,yellow,1,1,1,1,yellow,0
17,2,2019,number_color,183,4,yellow,blue,yellow,1,1,2,4,blue,1
17,2,2019,number_color,183,4,yellow,blue,yellow,1,1,3,1,yellow,0
17,2,2019,number_color,183,4,yellow,blue,yellow,1,1,4,1,yellow,0
17,2,2019,number_color,183,4,yellow,blue,yellow,1,1,5,4,blue,1
17,2,2019,number_color,183,4,yellow,blue,yellow,3,2,1,1,yellow,0
17,2,2019,number_color,183,4,yellow,blue,yellow,3,2,2,4,blue,1
17,2,2019,number_color,183,4,yellow,blue,yellow,3,2,3,4,blue,1
17,2,2019,number_color,183,4,yellow,blue,yellow,3,2,4,4,blue,1
17,2,2019,number_color,183,4,yellow,blue,yellow,4,3,1,1,yellow,0
17,2,2019,number_color,183,4,yellow,blue,yellow,5,4,1,1,yellow,0
17,2,2019,number_color,183,4,yellow,blue,yellow,5,4,2,1,yellow,0
17,2,2019,number_color,183,4,yellow,blue,yellow,6,5,1,4,blue,1
17,2,2019,number_color,183,4,yellow,blue,yellow,7,6,1,1,yellow,0
17,2,2019,number_color,184,4,yellow,blue,yellow,2,1,1,4,blue,1
17,2,2019,number_color,184,4,yellow,blue,yellow,3,2,1,4,blue,1
17,2,2019,number_color,184,4,yellow,blue,yellow,6,3,1,4,blue,1
17,2,2019,number_color,184,4,yellow,blue,yellow,6,3,2,4,blue,1
17,2,2019,number_color,184,4,yellow,blue,yellow,6,3,3,4,blue,1
17,2,2019,number_color,184,4,yellow,blue,yellow,8,4,1,4,blue,1
17,2,2019,number_color,185,4,yellow,blue,yellow,2,1,1,4,blue,1
17,2,2019,number_color,185,4,yellow,blue,yellow,3,2,1,1,yellow,0
17,2,2019,number_color,185,4,yellow,blue,yellow,4,3,1,1,yellow,0
17,2,2019,number_color,185,4,yellow,blue,yellow,5,4,1,1,yellow,0
17,2,2019,number_color,185,4,yellow,blue,yellow,5,4,2,1,yellow,0
17,2,2019,number_color,185,4,yellow,blue,yellow,5,4,3,1,yellow,0
17,2,2019,number_color,185,4,yellow,blue,yellow,6,5,1,1,yellow,0
17,2,2019,number_color,185,4,yellow,blue,yellow,7,6,1,1,yellow,0
17,2,2019,number_color,186,4,yellow,blue,yellow,1,1,1,1,yellow,0
17,2,2019,number_color,186,4,yellow,blue,yellow,1,1,2,4,blue,1
17,2,2019,number_color,187,4,yellow,blue,yellow,1,1,1,4,blue,1
17,2,2019,number_color,187,4,yellow,blue,yellow,1,1,2,1,yellow,0
17,2,2019,number_color,187,4,yellow,blue,yellow,3,2,1,1,yellow,0
17,2,2019,number_color,187,4,yellow,blue,yellow,4,3,1,1,yellow,0
17,2,2019,number_color,187,4,yellow,blue,yellow,5,4,1,1,yellow,0
17,2,2019,number_color,187,4,yellow,blue,yellow,5,4,2,1,yellow,0
17,2,2019,number_color,187,4,yellow,blue,yellow,5,4,3,1,yellow,0
17,2,2019,number_color,187,4,yellow,blue,yellow,6,5,1,4,blue,1
17,2,2019,number_color,187,4,yellow,blue,yellow,6,5,2,1,yellow,0
17,2,2019,number_color,187,4,yellow,blue,yellow,6,5,3,1,yellow,0
17,2,2019,number_color,187,4,yellow,blue,yellow,6,5,4,1,yellow,0
17,2,2019,number_color,187,4,yellow,blue,yellow,7,6,1,4,blue,1
17,2,2019,number_color,188,4,yellow,blue,yellow,1,1,1,1,yellow,0
17,2,2019,number_color,188,4,yellow,blue,yellow,2,2,1,4,blue,1
17,2,2019,number_color,188,4,yellow,blue,yellow,3,3,1,4,blue,1
17,2,2019,number_color,188,4,yellow,blue,yellow,4,4,1,1,yellow,0
17,2,2019,number_color,188,4,yellow,blue,yellow,5,5,1,1,yellow,0
17,2,2019,number_color,189,4,yellow,blue,yellow,1,1,1,4,blue,1
17,2,2019,number_color,189,4,yellow,blue,yellow,1,1,2,4,blue,1
17,2,2019,number_color,189,4,yellow,blue,yellow,2,2,1,4,blue,1
17,2,2019,number_color,189,4,yellow,blue,yellow,4,3,1,4,blue,1
17,2,2019,number_color,189,4,yellow,blue,yellow,5,4,1,4,blue,1
17,2,2019,number_color,189,4,yellow,blue,yellow,7,5,1,1,yellow,0
17,2,2019,number_color,189,4,yellow,blue,yellow,8,6,1,4,blue,1
17,2,2019,number_color,190,4,yellow,blue,yellow,3,1,1,1,yellow,0
17,2,2019,number_color,190,4,yellow,blue,yellow,3,1,2,4,blue,1
17,2,2019,number_color,190,4,yellow,blue,yellow,3,1,3,4,blue,1
17,2,2019,number_color,190,4,yellow,blue,yellow,3,1,4,4,blue,1
17,2,2019,number_color,190,4,yellow,blue,yellow,5,2,1,4,blue,1
17,2,2019,number_color,190,4,yellow,blue,yellow,5,2,2,1,yellow,0
17,2,2019,number_color,190,4,yellow,blue,yellow,6,3,1,4,blue,1
17,2,2019,number_color,190,4,yellow,blue,yellow,6,3,2,1,yellow,0
17,2,2019,number_color,190,4,yellow,blue,yellow,6,3,3,4,blue,1
17,2,2019,number_color,190,4,yellow,blue,yellow,6,3,4,4,blue,1
17,2,2019,number_color,190,4,yellow,blue,yellow,7,4,1,1,yellow,0
18,2,2019,number_color,191,1,yellow,blue,yellow,1,1,1,4,yellow,0
18,2,2019,number_color,191,1,yellow,blue,yellow,1,1,2,1,blue,1
18,2,2019,number_color,191,1,yellow,blue,yellow,1,1,3,1,blue,1
18,2,2019,number_color,191,1,yellow,blue,yellow,1,1,4,4,yellow,0
18,2,2019,number_color,191,1,yellow,blue,yellow,4,2,1,1,blue,1
18,2,2019,number_color,191,1,yellow,blue,yellow,4,2,2,1,blue,1
18,2,2019,number_color,191,1,yellow,blue,yellow,4,2,3,1,blue,1
18,2,2019,number_color,192,1,yellow,blue,yellow,1,1,1,1,blue,1
18,2,2019,number_color,192,1,yellow,blue,yellow,1,1,2,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,1,1,3,1,blue,1
18,2,2019,number_color,192,1,yellow,blue,yellow,1,1,4,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,1,1,5,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,1,1,6,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,1,1,7,1,blue,1
18,2,2019,number_color,192,1,yellow,blue,yellow,1,1,8,1,blue,1
18,2,2019,number_color,192,1,yellow,blue,yellow,3,2,1,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,3,2,2,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,3,2,3,1,blue,1
18,2,2019,number_color,192,1,yellow,blue,yellow,3,2,4,1,blue,1
18,2,2019,number_color,192,1,yellow,blue,yellow,3,2,5,1,blue,1
18,2,2019,number_color,192,1,yellow,blue,yellow,3,2,6,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,3,2,7,1,blue,1
18,2,2019,number_color,192,1,yellow,blue,yellow,3,2,8,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,3,2,9,1,blue,1
18,2,2019,number_color,192,1,yellow,blue,yellow,3,2,10,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,3,2,11,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,4,3,1,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,5,4,1,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,5,4,2,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,5,4,3,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,6,5,1,4,yellow,0
18,2,2019,number_color,192,1,yellow,blue,yellow,7,6,1,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,1,1,1,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,1,1,2,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,1,1,3,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,1,1,4,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,1,1,5,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,1,1,6,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,1,1,7,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,1,1,8,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,2,2,1,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,2,2,2,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,2,2,3,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,3,3,1,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,3,3,2,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,3,3,3,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,3,3,4,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,4,4,1,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,4,4,2,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,4,4,3,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,4,4,4,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,4,4,5,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,7,5,1,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,7,5,2,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,7,5,3,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,7,5,4,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,8,6,1,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,1,1,1,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,1,1,2,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,1,1,3,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,3,2,1,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,3,2,2,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,3,2,3,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,3,2,4,1,blue,1
18,2,2019,number_color,193,1,yellow,blue,yellow,5,3,1,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,5,3,2,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,5,3,3,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,7,4,1,4,yellow,0
18,2,2019,number_color,193,1,yellow,blue,yellow,7,4,2,1,blue,1
18,2,2019,number_color,194,1,yellow,blue,yellow,1,1,1,1,blue,1
18,2,2019,number_color,194,1,yellow,blue,yellow,1,1,2,1,blue,1
18,2,2019,number_color,194,1,yellow,blue,yellow,1,1,3,1,blue,1
18,2,2019,number_color,194,1,yellow,blue,yellow,1,1,4,4,yellow,0
18,2,2019,number_color,194,1,yellow,blue,yellow,1,1,5,1,blue,1
18,2,2019,number_color,194,1,yellow,blue,yellow,4,2,1,4,yellow,0
18,2,2019,number_color,194,1,yellow,blue,yellow,5,3,1,4,yellow,0
18,2,2019,number_color,194,1,yellow,blue,yellow,5,3,2,4,yellow,0
18,2,2019,number_color,194,1,yellow,blue,yellow,6,4,1,1,blue,1
18,2,2019,number_color,194,1,yellow,blue,yellow,7,5,1,1,blue,1
18,2,2019,number_color,194,1,yellow,blue,yellow,8,6,1,4,yellow,0
18,2,2019,number_color,195,1,yellow,blue,yellow,1,1,1,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,1,1,2,4,yellow,0
18,2,2019,number_color,195,1,yellow,blue,yellow,1,1,3,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,1,1,4,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,1,1,5,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,1,1,6,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,1,1,7,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,2,2,1,4,yellow,0
18,2,2019,number_color,195,1,yellow,blue,yellow,2,2,2,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,2,2,3,4,yellow,0
18,2,2019,number_color,195,1,yellow,blue,yellow,2,2,4,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,2,2,5,4,yellow,0
18,2,2019,number_color,195,1,yellow,blue,yellow,4,3,1,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,5,4,1,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,5,4,2,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,5,4,3,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,5,4,4,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,5,4,5,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,5,4,6,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,5,4,7,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,5,4,8,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,5,4,9,4,yellow,0
18,2,2019,number_color,195,1,yellow,blue,yellow,5,4,10,4,yellow,0
18,2,2019,number_color,195,1,yellow,blue,yellow,6,5,1,4,yellow,0
18,2,2019,number_color,195,1,yellow,blue,yellow,6,5,2,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,6,5,3,4,yellow,0
18,2,2019,number_color,195,1,yellow,blue,yellow,6,5,4,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,8,6,1,1,blue,1
18,2,2019,number_color,195,1,yellow,blue,yellow,8,6,2,4,yellow,0
18,2,2019,number_color,195,1,yellow,blue,yellow,8,6,3,4,yellow,0
18,2,2019,number_color,195,1,yellow,blue,yellow,8,6,4,4,yellow,0
18,2,2019,number_color,195,1,yellow,blue,yellow,8,6,5,4,yellow,0
18,2,2019,number_color,196,1,yellow,blue,yellow,1,1,1,1,blue,1
18,2,2019,number_color,196,1,yellow,blue,yellow,1,1,2,4,yellow,0
18,2,2019,number_color,196,1,yellow,blue,yellow,1,1,3,1,blue,1
18,2,2019,number_color,196,1,yellow,blue,yellow,1,1,4,1,blue,1
18,2,2019,number_color,196,1,yellow,blue,yellow,2,2,1,4,yellow,0
18,2,2019,number_color,196,1,yellow,blue,yellow,2,2,2,1,blue,1
18,2,2019,number_color,196,1,yellow,blue,yellow,3,3,1,4,yellow,0
18,2,2019,number_color,196,1,yellow,blue,yellow,3,3,2,1,blue,1
18,2,2019,number_color,196,1,yellow,blue,yellow,3,3,3,1,blue,1
18,2,2019,number_color,196,1,yellow,blue,yellow,3,3,4,1,blue,1
18,2,2019,number_color,196,1,yellow,blue,yellow,3,3,5,4,yellow,0
18,2,2019,number_color,196,1,yellow,blue,yellow,4,4,1,1,blue,1
18,2,2019,number_color,196,1,yellow,blue,yellow,4,4,2,4,yellow,0
18,2,2019,number_color,196,1,yellow,blue,yellow,4,4,3,4,yellow,0
18,2,2019,number_color,196,1,yellow,blue,yellow,5,5,1,1,blue,1
18,2,2019,number_color,196,1,yellow,blue,yellow,5,5,2,1,blue,1
18,2,2019,number_color,196,1,yellow,blue,yellow,6,6,1,4,yellow,0
18,2,2019,number_color,196,1,yellow,blue,yellow,6,6,2,1,blue,1
18,2,2019,number_color,196,1,yellow,blue,yellow,6,6,3,4,yellow,0
18,2,2019,number_color,196,1,yellow,blue,yellow,6,6,4,1,blue,1
18,2,2019,number_color,196,1,yellow,blue,yellow,6,6,5,1,blue,1
18,2,2019,number_color,196,1,yellow,blue,yellow,6,6,6,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,1,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,2,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,3,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,4,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,5,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,6,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,7,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,8,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,9,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,10,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,11,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,12,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,13,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,14,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,15,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,16,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,17,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,18,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,19,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,1,1,20,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,2,2,1,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,2,2,2,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,3,3,1,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,3,3,2,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,3,3,3,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,3,3,4,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,3,3,5,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,3,3,6,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,3,3,7,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,3,3,8,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,3,3,9,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,3,3,10,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,4,4,1,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,4,4,2,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,4,4,3,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,4,4,4,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,4,4,5,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,4,4,5,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,5,5,1,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,5,5,2,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,5,5,3,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,5,5,4,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,5,5,5,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,5,5,6,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,5,5,7,1,blue,1
18,2,2019,number_color,197,1,yellow,blue,yellow,5,5,8,4,yellow,0
18,2,2019,number_color,197,1,yellow,blue,yellow,5,5,9,1,blue,1
